ShapeSize,#input,#output,#op,RealNdpxCost
12288,1,1,1,863
12288,1,1,1,863
24576,1,1,1,1415
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
73728,1,1,1,3623
110592,1,1,1,5279
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
184320,1,1,1,8591
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
614400,1,1,1,27911
819200,1,1,1,37112
819200,1,1,1,37112
614400,1,1,1,27911
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14112
307200,1,1,1,14110
184320,1,1,1,8591
110592,1,1,1,5278
110592,1,1,1,5279
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
73728,1,1,1,3623
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
24576,1,1,1,1415
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
9216,1,1,1,725
6912,1,1,1,621
9216,1,1,1,725
6912,1,1,1,621
6144,1,1,1,571
3072,1,1,1,449
1024,1,1,1,340
819200,10,3,15,132455
49152,37,12,54,31149
110592,37,12,54,70786
73728,10,3,15,11787
110592,28,9,41,53817
165888,28,9,41,80000
110592,19,6,28,35292
184320,10,3,15,29439
307200,28,9,41,148668
276480,28,9,41,133513
307200,19,6,28,99219
614400,10,3,15,99579
3072,10,3,15,789
27648,10,3,15,4366
6144,10,3,15,1161
6912,19,6,28,2172
41472,19,6,28,13274
9216,10,3,15,1551
9216,10,3,15,1551
12288,28,9,41,5553
55296,28,9,41,26310
12288,19,6,28,3791
24576,10,3,15,3870
49152,28,9,41,23325
1728,10,3,15,728
9216,10,3,15,1551
1024,10,3,15,702
32,1,1,1,335
32,1,1,1,335
2580480,1,1,1,117575
96,2,1,1,364
32,2,1,1,342
752640,2,1,1,34143
752640,2,1,1,34138
1806336,2,1,1,81504
1806336,2,1,1,96837
1204224,2,1,1,54433
1204224,2,1,1,64379
1204224,2,1,1,54426
2408448,2,1,1,108526
2408448,2,1,1,129157
9633792,2,1,1,471220
96,2,1,3,347
96,3,1,8,485
96768,2,1,4,12185
96768,4,4,8,28651
2580480,7,3,14,416695
2016,7,3,15,668
32,9,8,38,764
38535168,8,1,36,6556007
38535168,5,2,23,11254178
38535168,8,1,36,4959823
38535168,5,2,23,10664440
19267584,6,1,20,1425287
19267584,4,2,7,4728406
768,39,23,120,2331
128,22,22,124,2010
384,27,19,90,1801
64,12,11,50,1030
384,32,22,126,2162
64,23,22,122,1969
288,35,22,125,2210
64,14,16,75,1200
28901376,8,1,36,3188799
28901376,5,2,23,7773428
9633792,6,1,20,847023
9633792,4,2,7,2367716
43352064,9,1,37,4846576
43352064,5,2,23,11617254
43352064,9,1,37,4627628
43352064,5,2,23,11379505
9633792,7,1,21,883742
9633792,4,2,7,2366624
10838016,8,1,36,1331569
10838016,5,2,23,2923823
2408448,7,1,20,200121
2408448,4,2,7,593719
14450688,8,1,36,1860101
14450688,5,2,23,3970669
14450688,9,1,37,1874685
14450688,5,2,23,3898021
2408448,5,1,20,224817
2408448,3,2,7,602596
14450688,9,1,37,1627805
14450688,5,2,23,3857526
14450688,8,1,37,1519373
14450688,5,2,23,3768609
2408448,6,1,20,178758
2408448,4,2,7,600626
3612672,8,1,37,399109
3612672,5,2,23,971686
1204224,7,1,20,127426
1204224,4,2,7,304305
7225344,9,1,37,806044
7225344,5,2,23,1884393
7225344,9,1,37,883493
7225344,5,2,23,1967659
1204224,7,1,21,96559
1204224,4,2,7,295305
7225344,9,1,37,864068
7225344,5,2,23,1976862
7225344,9,1,37,880509
7225344,5,2,23,1987980
1204224,6,1,20,105739
1204224,4,2,7,304667
7225344,9,1,37,914349
7225344,5,2,23,1925871
7225344,9,1,37,904200
7225344,5,2,23,1925638
1204224,6,1,20,94984
1204224,4,2,7,299807
640,15,8,40,851
1920,31,19,91,2158
1920,40,22,128,2660
320,32,24,117,2007
1152,31,19,91,1875
192,13,11,50,973
1152,40,22,128,2199
192,31,22,123,2129
768,15,8,40,1120
768,40,22,128,2579
7225344,9,1,37,876854
7225344,5,2,23,1947213
7225344,9,1,37,852400
7225344,5,2,23,1920539
1806336,8,1,21,164634
1806336,4,2,7,446553
10838016,9,1,37,1132852
10838016,5,2,23,2827476
10838016,9,1,37,1442362
10838016,5,2,23,2921382
1806336,6,1,20,152556
1806336,4,2,7,456806
10838016,9,1,37,1386631
10838016,5,2,23,2831434
10838016,9,1,37,1530161
10838016,5,2,23,3049634
1806336,7,1,20,182446
1806336,4,2,7,451341
2709504,9,1,37,299831
2709504,5,2,23,720650
752640,7,1,21,70906
752640,4,2,7,187500
4515840,9,1,37,540444
4515840,5,2,23,1227934
4515840,9,1,37,442430
4515840,5,2,23,1204039
752640,7,1,20,66632
752640,4,2,7,190097
4515840,9,1,37,544747
4515840,5,2,23,1258767
4515840,9,1,37,586822
4515840,5,2,23,1213853
752640,7,1,21,61391
752640,4,2,7,184542
4515840,9,1,37,498706
4515840,5,2,23,1203243
4515840,9,1,37,443888
4515840,5,2,23,1172933
1505280,8,1,21,133022
1505280,4,2,7,376701
2560,15,8,40,1332
96768,2,1,2,12386
96768,1,1,1,4657
122880,1,1,2,5837
6021120,2,2,4,1443296
1505280,6,1,12,84410
1505280,2,2,4,360899
4515840,2,2,4,1082358
17280,1,1,1,1089
4515840,2,2,4,1085725
752640,7,1,13,46610
752640,2,2,4,180461
4515840,2,2,4,1082458
17280,1,1,1,1089
4515840,2,2,4,1082514
752640,5,1,12,43341
752640,2,2,4,180759
4515840,2,2,4,1082379
17280,1,1,1,1089
4515840,2,2,4,1082644
752640,5,1,12,45135
752640,2,2,4,180487
2709504,2,2,4,649595
10368,1,1,1,780
10838016,2,2,4,2597895
1806336,6,1,12,108716
1806336,2,2,4,437148
10838016,2,2,4,2606402
10368,1,1,1,780
10838016,2,2,4,2598430
1806336,5,1,12,104514
1806336,2,2,4,432994
10838016,2,2,4,2619216
10368,1,1,1,780
10838016,2,2,4,2597988
1806336,6,1,12,105544
1806336,2,2,4,433141
7225344,2,2,4,1732038
6912,1,1,1,621
7225344,2,2,4,1732079
1204224,5,1,12,66318
1204224,2,2,4,288748
7225344,2,2,4,1732048
6912,1,1,1,621
7225344,2,2,4,1731865
1204224,5,1,12,68635
1204224,2,2,4,288723
7225344,2,2,4,1731896
6912,1,1,1,621
7225344,2,2,4,1732117
1204224,6,1,13,72152
1204224,2,2,4,288691
7225344,2,2,4,1732152
6912,1,1,1,621
7225344,2,2,4,1732048
1204224,4,1,11,66932
1204224,2,2,4,288778
3612672,2,2,4,873374
3456,1,1,1,468
14450688,2,2,4,3463771
2408448,5,1,12,139004
2408448,2,2,4,579650
14450688,2,2,4,3463988
3456,1,1,1,471
14450688,2,2,4,3463961
2408448,5,1,12,139159
2408448,2,2,4,582792
14450688,2,2,4,3463995
3456,1,1,1,468
14450688,2,2,4,3464078
2408448,5,1,11,131736
2408448,2,2,4,577487
10838016,2,2,4,2606834
2592,1,1,1,428
43352064,2,2,4,10391611
9633792,6,1,13,567130
9633792,2,2,4,2309161
43352064,2,2,4,10392321
2592,1,1,1,428
43352064,2,2,4,10426524
9633792,4,1,11,527704
9633792,2,2,4,2309413
28901376,2,2,4,6928317
1728,1,1,1,391
19267584,4,1,11,1055191
19267584,2,2,4,4618907
38535168,2,2,4,9237144
576,1,1,1,340
38535168,2,2,4,9237192
1024,1,1,1,340
3072,1,1,1,433
6144,1,1,1,587
6912,1,1,1,621
9216,1,1,1,725
6912,1,1,1,621
9216,1,1,1,725
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
24576,1,1,1,1415
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
73728,1,1,1,3623
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
184320,1,1,1,8591
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
614400,1,1,1,27911
819200,1,1,1,37112
819200,1,1,1,37112
614400,1,1,1,27911
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14112
307200,1,1,1,14114
307200,1,1,1,14110
184320,1,1,1,8591
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5279
110592,1,1,1,5278
73728,1,1,1,3623
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
24576,1,1,1,1415
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
9216,1,1,1,725
6912,1,1,1,619
9216,1,1,1,725
6912,1,1,1,619
6144,1,1,1,571
3072,1,1,1,449
1024,1,1,1,340
819200,7,3,14,132131
49152,19,12,53,31076
110592,19,12,53,70775
73728,7,3,14,11709
110592,15,9,40,53042
165888,15,9,40,80038
110592,11,6,27,35282
184320,7,3,14,29573
307200,15,9,40,148514
276480,15,9,40,133546
307200,11,6,27,98945
614400,7,3,14,98929
3072,7,3,14,774
27648,7,3,14,4278
6144,7,3,14,1137
6912,11,6,27,2172
41472,11,6,27,13068
9216,7,3,14,1551
9216,7,3,14,1551
12288,15,9,40,5504
55296,15,9,40,26255
12288,11,6,27,3785
24576,7,3,14,3881
49152,15,9,40,23236
1728,7,3,14,661
9216,7,3,14,1551
1024,7,3,14,636
2580480,1,1,1,116244
32,2,1,1,342
815360,2,1,1,36965
815360,2,1,1,36951
1956864,2,1,1,88236
1956864,2,1,1,103274
1304576,2,1,1,58928
1304576,2,1,1,68987
1304576,2,1,1,58933
2609152,2,1,1,119756
2609152,2,1,1,117748
10436608,2,1,1,531333
128,2,1,3,356
128,3,1,8,419
104832,2,1,4,13029
104832,7,4,10,30931
2580480,10,3,15,417414
2016,10,3,16,668
32,29,8,42,1020
41746432,14,1,37,5373115
41746432,7,2,23,11752074
41746432,14,1,37,5230709
41746432,7,2,23,11549941
20873216,12,1,21,2401827
20873216,5,2,7,5313312
768,84,23,122,3090
128,85,22,129,2934
384,64,19,94,2389
64,38,11,54,1326
384,85,22,129,2690
64,85,22,129,2996
288,85,22,129,2751
64,55,16,82,1715
31309824,14,1,37,4360892
31309824,7,2,23,8807231
10436608,12,1,21,1296260
10436608,5,2,7,2647437
46964736,14,1,37,7152439
46964736,7,2,23,13372273
46964736,14,1,37,6685013
46964736,7,2,23,13352890
10436608,12,1,21,1680049
10436608,5,2,7,2721162
11741184,14,1,37,1811912
11741184,7,2,23,3437384
2609152,12,1,21,366092
2609152,5,2,7,671017
15654912,14,1,37,2097034
15654912,7,2,23,4430235
15654912,14,1,37,2312794
15654912,7,2,23,4591885
2609152,12,1,21,335292
2609152,5,2,7,677472
15654912,14,1,37,2251815
15654912,7,2,23,4259200
15654912,14,1,37,2332441
15654912,7,2,23,4321427
2609152,12,1,21,349591
2609152,5,2,7,674201
3913728,14,1,37,510914
3913728,7,2,23,1073692
1304576,12,1,21,149550
1304576,5,2,7,337959
7827456,14,1,37,1218612
7827456,7,2,23,2202958
7827456,14,1,37,1014612
7827456,7,2,23,2132900
1304576,12,1,21,164493
1304576,5,2,7,329270
7827456,14,1,37,1208048
7827456,7,2,23,2191883
7827456,14,1,37,1285805
7827456,7,2,23,2251829
1304576,12,1,21,202129
1304576,5,2,7,344112
7827456,14,1,37,1037115
7827456,7,2,23,2188031
7827456,14,1,37,1646359
7827456,7,2,23,2233161
1304576,12,1,21,138623
1304576,5,2,7,334124
640,29,8,42,1011
1920,64,19,94,2688
1920,85,22,129,3124
320,81,24,122,2289
1152,64,19,94,2465
192,38,11,54,1441
1152,85,22,129,3291
192,85,22,129,3163
768,29,8,42,1385
768,85,22,129,3324
7827456,14,1,37,968115
7827456,7,2,23,2130116
7827456,14,1,37,1145200
7827456,7,2,23,2215645
1956864,12,1,21,251174
1956864,5,2,7,506017
11741184,14,1,37,1605530
11741184,7,2,23,3333074
11741184,14,1,37,1753455
11741184,7,2,23,3357868
1956864,12,1,21,267584
1956864,5,2,7,508453
11741184,14,1,37,1855222
11741184,7,2,23,3285309
11741184,14,1,37,1635950
11741184,7,2,23,3364654
1956864,12,1,21,266109
1956864,5,2,7,499845
2935296,14,1,37,422110
2935296,7,2,23,833047
815360,12,1,21,82293
815360,5,2,7,206578
4892160,14,1,37,894326
4892160,7,2,23,1401031
4892160,14,1,37,777741
4892160,7,2,23,1383976
815360,12,1,21,103718
815360,5,2,7,205860
4892160,14,1,37,729470
4892160,7,2,23,1410174
4892160,14,1,37,664313
4892160,7,2,23,1384940
815360,12,1,21,93994
815360,5,2,7,205587
4892160,14,1,37,682494
4892160,7,2,23,1413674
4892160,14,1,37,820850
4892160,7,2,23,1355224
1630720,12,1,21,182080
1630720,5,2,7,419248
2560,29,8,42,1364
104832,3,1,4,14457
6522880,4,2,4,1596708
1630720,7,1,12,94075
1630720,4,2,4,399370
4892160,4,2,4,1195887
17280,1,1,1,1089
4892160,4,2,4,1198183
815360,8,1,13,64603
815360,4,2,4,199422
4892160,4,2,4,1199130
17280,1,1,1,1089
4892160,4,2,4,1241531
815360,8,1,13,58973
815360,4,2,4,200209
4892160,4,2,4,1196049
17280,1,1,1,1089
4892160,4,2,4,1199502
815360,7,1,12,48485
815360,4,2,4,199360
2935296,4,2,4,744105
10368,1,1,1,780
11741184,4,2,4,2872429
1956864,8,1,13,143751
1956864,4,2,4,478651
11741184,4,2,4,2874523
10368,1,1,1,780
11741184,4,2,4,2875234
1956864,8,1,13,128754
1956864,4,2,4,479679
11741184,4,2,4,2873203
10368,1,1,1,780
11741184,4,2,4,2871828
1956864,7,1,12,111891
1956864,4,2,4,479410
7827456,4,2,4,1914829
6912,1,1,1,619
7827456,4,2,4,1915820
1304576,8,1,13,95584
1304576,4,2,4,319989
7827456,4,2,4,1916088
6912,1,1,1,619
7827456,4,2,4,1914940
1304576,8,1,13,96747
1304576,4,2,4,322398
7827456,4,2,4,1993584
6912,1,1,1,619
7827456,4,2,4,1918671
1304576,8,1,13,107860
1304576,4,2,4,319403
7827456,4,2,4,1915279
6912,1,1,1,621
7827456,4,2,4,1941418
1304576,7,1,12,83920
1304576,4,2,4,320068
3913728,4,2,4,959472
3456,1,1,1,468
15654912,4,2,4,3990606
2609152,8,1,13,175563
2609152,4,2,4,637892
15654912,4,2,4,3828912
3456,1,1,1,468
15654912,4,2,4,3832469
2609152,8,1,13,190680
2609152,4,2,4,649778
15654912,4,2,4,3924708
3456,1,1,1,468
15654912,4,2,4,3829990
2609152,7,1,12,169529
2609152,4,2,4,638997
11741184,4,2,4,2978917
2592,1,1,1,428
46964736,4,2,4,11500736
10436608,8,1,13,792962
10436608,4,2,4,2608217
46964736,4,2,4,11497097
2592,1,1,1,428
46964736,4,2,4,11620500
10436608,7,1,12,636127
10436608,4,2,4,2554145
31309824,4,2,4,7665416
1728,1,1,1,390
125239296,4,2,4,30622663
20873216,7,1,12,1221414
20873216,4,2,4,5107972
41746432,4,2,4,10227793
576,1,1,1,340
41746432,4,2,4,10189216
1024,1,1,1,340
3072,1,1,1,433
6144,1,1,1,587
6912,1,1,1,621
9216,1,1,1,725
6912,1,1,1,621
9216,1,1,1,725
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
24576,1,1,1,1415
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
73728,1,1,1,3623
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
184320,1,1,1,8592
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14110
614400,1,1,1,27911
819200,1,1,1,37112
819200,1,1,1,37112
614400,1,1,1,27911
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14110
184320,1,1,1,8592
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
73728,1,1,1,3623
49152,1,1,1,2519
49152,1,1,1,2518
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2518
49152,1,1,1,2519
49152,1,1,1,2519
24576,1,1,1,1415
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
9216,1,1,1,725
6912,1,1,1,621
9216,1,1,1,725
6912,1,1,1,619
6144,1,1,1,571
3072,1,1,1,449
1024,1,1,1,340
104832,3,1,3,14423
819200,10,3,15,132230
49152,37,12,54,31052
110592,37,12,54,72559
73728,10,3,15,11933
110592,28,9,41,53777
165888,28,9,41,80235
110592,19,6,28,36174
184320,10,3,15,29699
307200,28,9,41,148970
276480,28,9,41,133863
307200,19,6,28,99633
614400,10,3,15,99260
3072,10,3,15,806
27648,10,3,15,4375
6144,10,3,15,1161
6912,19,6,28,2172
41472,19,6,28,13037
9216,10,3,15,1551
9216,10,3,15,1551
12288,28,9,41,5477
55296,28,9,41,26331
12288,19,6,28,3791
24576,10,3,15,3805
49152,28,9,41,23391
1728,10,3,15,728
9216,10,3,15,1551
1024,10,3,15,637
2580480,1,1,1,117503
32,2,1,1,342
815360,2,1,1,36958
815360,2,1,1,36950
1956864,2,1,1,88239
1956864,2,1,1,104258
1304576,2,1,1,58928
1304576,2,1,1,69098
1304576,2,1,1,58928
2609152,2,1,1,118311
2609152,2,1,1,125584
10436608,2,1,1,534745
128,2,1,3,356
128,3,1,8,419
104832,2,1,4,13029
104832,5,4,9,30786
2580480,7,3,14,416664
2016,7,3,15,668
32,9,8,38,764
41746432,8,1,36,4353343
41746432,5,2,23,11131515
41746432,8,1,36,4206069
41746432,5,2,23,11042194
20873216,6,1,20,1574601
20873216,4,2,7,5183984
768,39,23,120,2162
128,22,22,124,1946
384,27,19,90,1706
64,12,11,50,1044
384,32,22,126,2062
64,27,22,124,2096
288,36,22,126,2193
64,14,16,75,1200
31309824,8,1,36,3311426
31309824,5,2,23,8387091
10436608,6,1,20,829977
10436608,4,2,7,2580277
46964736,9,1,37,6113452
46964736,5,2,23,12803618
46964736,8,1,36,5075918
46964736,5,2,23,12780837
10436608,7,1,21,1174527
10436608,4,2,7,2646403
11741184,8,1,36,1490375
11741184,5,2,23,3287471
2609152,6,1,20,231203
2609152,4,2,7,652252
15654912,8,1,36,1691649
15654912,5,2,23,4223433
15654912,9,1,37,2040885
15654912,5,2,23,4408552
2609152,5,1,20,210293
2609152,3,2,7,640222
15654912,9,1,37,1764542
15654912,5,2,23,4078297
15654912,8,1,37,1720683
15654912,5,2,23,4148292
2609152,5,1,20,200104
2609152,3,2,7,638076
3913728,8,1,37,387337
3913728,5,2,23,1027264
1304576,7,1,20,111718
1304576,4,2,7,330305
7827456,9,1,37,956619
7827456,5,2,23,2111331
7827456,9,1,37,832715
7827456,5,2,23,2041503
1304576,7,1,21,114632
1304576,4,2,7,320510
7827456,9,1,37,1007571
7827456,5,2,23,2089218
7827456,9,1,37,1007624
7827456,5,2,23,2141611
1304576,6,1,20,126004
1304576,4,2,7,335335
7827456,9,1,37,886001
7827456,5,2,23,2084273
7827456,9,1,37,1164551
7827456,5,2,23,2116233
1304576,6,1,20,91436
1304576,4,2,7,325147
640,15,8,40,851
1920,31,19,91,2213
1920,40,22,128,2499
320,32,24,117,1870
1152,31,19,91,1860
192,13,11,50,1075
1152,40,22,128,2351
192,33,22,125,2224
768,15,8,40,1096
768,40,22,128,2468
7827456,9,1,37,800951
7827456,5,2,23,2041001
7827456,9,1,37,970647
7827456,5,2,23,2113998
1956864,7,1,20,185175
1956864,4,2,7,491424
11741184,9,1,37,1349783
11741184,5,2,23,3185287
11741184,9,1,37,1497055
11741184,5,2,23,3205980
1956864,6,1,20,167932
1956864,4,2,7,496352
11741184,9,1,37,1530746
11741184,5,2,23,3134465
11741184,9,1,37,1328621
11741184,5,2,23,3206809
1956864,8,1,21,209352
1956864,4,2,7,488511
2935296,9,1,37,369097
2935296,5,2,23,791294
815360,7,1,21,60822
815360,4,2,7,200622
4892160,9,1,37,661357
4892160,5,2,23,1328490
4892160,9,1,37,606410
4892160,5,2,23,1318420
815360,7,1,20,71482
815360,4,2,7,201026
4892160,9,1,37,619024
4892160,5,2,23,1349815
4892160,9,1,37,557436
4892160,5,2,23,1327974
815360,7,1,21,62681
815360,4,2,7,199343
4892160,9,1,37,579014
4892160,5,2,23,1342097
4892160,9,1,37,649800
4892160,5,2,23,1300131
1630720,8,1,21,144353
1630720,4,2,7,407733
2560,15,8,40,1327
104832,3,1,4,14457
6522880,2,2,4,1563655
1630720,6,1,12,92203
1630720,2,2,4,391044
4892160,2,2,4,1172406
17280,1,1,1,1089
4892160,2,2,4,1172714
815360,7,1,13,54721
815360,2,2,4,195599
4892160,2,2,4,1172541
17280,1,1,1,1092
4892160,2,2,4,1181949
815360,5,1,12,47143
815360,2,2,4,195589
4892160,2,2,4,1172593
17280,1,1,1,1088
4892160,2,2,4,1172778
815360,5,1,12,45227
815360,2,2,4,195676
2935296,2,2,4,709191
10368,1,1,1,780
11741184,2,2,4,2814713
1956864,7,1,13,131914
1956864,2,2,4,469026
11741184,2,2,4,2814558
10368,1,1,1,780
11741184,2,2,4,2814642
1956864,5,1,12,110665
1956864,2,2,4,469115
11741184,2,2,4,2814467
10368,1,1,1,780
11741184,2,2,4,2814268
1956864,5,1,11,105577
1956864,2,2,4,469109
7827456,2,2,4,1876376
6912,1,1,1,621
7827456,2,2,4,1876524
1304576,5,1,12,75440
1304576,2,2,4,312960
7827456,2,2,4,1876627
6912,1,1,1,621
7827456,2,2,4,1876220
1304576,5,1,12,74297
1304576,2,2,4,313401
7827456,2,2,4,1894280
6912,1,1,1,621
7827456,2,2,4,1876427
1304576,6,1,13,85010
1304576,2,2,4,312979
7827456,2,2,4,1876407
6912,1,1,1,619
7827456,2,2,4,1881996
1304576,4,1,11,72365
1304576,2,2,4,312858
3913728,2,2,4,938531
3456,1,1,1,468
15654912,2,2,4,3787256
2609152,5,1,12,146274
2609152,2,2,4,625663
15654912,2,2,4,3752419
3456,1,1,1,468
15654912,2,2,4,3752847
2609152,5,1,12,150700
2609152,2,2,4,626864
15654912,2,2,4,3765632
3456,1,1,1,468
15654912,2,2,4,3752518
2609152,5,1,11,147191
2609152,2,2,4,625567
11741184,2,2,4,2835384
2592,1,1,1,428
46964736,2,2,4,11257262
10436608,6,1,13,658236
10436608,2,2,4,2509604
46964736,2,2,4,11258283
2592,1,1,1,428
46964736,2,2,4,11287537
10436608,4,1,11,572147
10436608,2,2,4,2501726
31309824,2,2,4,7505111
1728,1,1,1,391
125239296,2,2,4,30017663
20873216,4,1,11,1141692
20873216,2,2,4,5003554
41746432,2,2,4,10006579
576,1,1,1,340
41746432,2,2,4,10007022
1024,1,1,1,340
3072,1,1,1,433
6144,1,1,1,587
6912,1,1,1,621
9216,1,1,1,725
6912,1,1,1,621
9216,1,1,1,725
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
24576,1,1,1,1415
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
73728,1,1,1,3623
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
184320,1,1,1,8592
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14110
614400,1,1,1,27911
819200,1,1,1,37112
819200,1,1,1,37112
614400,1,1,1,27911
307200,1,1,1,14114
307200,1,1,1,14113
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14110
184320,1,1,1,8592
110592,1,1,1,5277
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
73728,1,1,1,3623
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
24576,1,1,1,1415
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
9216,1,1,1,725
6912,1,1,1,619
9216,1,1,1,725
6912,1,1,1,619
6144,1,1,1,571
3072,1,1,1,449
1024,1,1,1,341
104832,3,1,3,14427
819200,7,3,14,132245
49152,19,12,53,30855
110592,19,12,53,70700
73728,7,3,14,11733
110592,15,9,40,53146
165888,15,9,40,79910
110592,11,6,27,35499
184320,7,3,14,29603
307200,15,9,40,148279
276480,15,9,40,133560
307200,11,6,27,98775
614400,7,3,14,98931
3072,7,3,14,774
27648,7,3,14,4238
6144,7,3,14,1136
6912,11,6,27,2172
41472,11,6,27,13089
9216,7,3,14,1551
9216,7,3,14,1550
12288,15,9,40,5484
55296,15,9,40,26269
12288,11,6,27,3722
24576,7,3,14,3760
49152,15,9,40,23249
1728,7,3,14,661
9216,7,3,14,1551
1024,7,3,14,611
6291456,6,5,10,4007986
6291456,5,4,8,3087633
1572864,6,5,10,968732
6291456,4,3,6,2395780
1572864,4,3,6,579229
1572864,3,2,4,385793
1572864,3,2,4,402385
24576,2,1,1,3221
1572864,4,1,3,86956
32768,10,1,20,4644
1572864,4,1,4,225632
1572864,4,1,4,216719
46881792,12,3,14,7586205
1572864,4,1,4,225213
24576,2,1,1,3298
1572864,4,1,4,225382
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3220
1572864,4,1,4,244293
1572864,4,1,3,86738
1572864,4,1,4,224814
1572864,4,1,4,224499
1572864,4,1,4,245904
1572864,4,1,4,224959
64,3,1,4,361
1572864,4,1,3,86654
1572864,4,1,3,87007
1572864,4,1,4,246763
1536,4,1,6,530
1572864,4,1,4,215962
1572864,4,1,4,216517
1572864,4,1,3,87051
1572864,4,1,4,223777
1572864,4,1,4,216334
1572864,4,1,3,87011
1572864,4,1,4,224145
1572864,4,1,3,87142
1572864,4,1,4,215662
1572864,4,1,4,225101
24576,2,1,1,3220
1572864,4,1,4,220412
24576,2,1,1,3222
24576,2,1,1,3220
24576,2,1,1,3222
24576,2,1,1,3298
24576,2,1,1,3222
24576,2,1,1,3221
24576,2,1,1,3222
1572864,4,1,3,87177
1572864,4,1,4,223520
24576,2,1,1,3220
1572864,4,1,3,86990
1572864,4,1,4,218261
1572864,4,1,4,215965
1572864,4,1,3,86638
1572864,4,1,3,86766
1572864,4,1,4,216272
64,3,1,5,391
1572864,4,1,4,216996
24576,2,1,1,3222
24576,2,1,1,3222
24576,2,1,1,3222
24576,2,1,1,3286
24576,2,1,1,3222
24576,2,1,1,3220
24576,2,1,1,3222
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3222
24576,2,1,1,3222
24576,2,1,1,3220
24576,2,1,1,3222
24576,2,1,1,3222
233472,1,1,1,10800
6291456,11,1,26,800552
